identifier;title;author;source_date;publication_date;source;type
2009_Sobolewska-Anna_Mapy;Mapy duchowe współczesności. Co nam zostało z Nowej Ery?;Sobolewska, Anna;2009;2009;;scientific
2009_Czaplinski-Przemyslaw_Polska;Polska do wymiany. Późna nowoczesnośc i nasze wielkie narracje;Czapliński, Przemysław;2009;2009;;scientific
2008_Buczynska-Garewicz-Hanna_Prawda;Prawda i złudzenie. Esej o myśleniu;Hanna Buczyńska-Garewicz;2008;2008;;scientific
2010_Maliszewski-Krzysztof_Zraniona;Zraniona pamięć — życiodajna moc widma;Krzysztof Maliszewski;2015;2010;"Pedagogika na pograniczu światów: eseje z cyklu ""Medium Mundi""  https://www.sbc.org.pl/dlibra/publication/408962/edition/384306/content";scientific
2010_Szymutko-Stefan_Mistyka;Mistyka Teodora Parnickiego;Stefan Szymutko;2013;2010;Po co literatura jeszcze jest?  Pisma rozproszone   https://www.sbc.org.pl/dlibra/show-content/publication/edition/374345?id=374350;scientific
2010_Zbanska-Marta_Nie-odwracaj-sie;„Nie odwracaj się”. Esej o geście mitologicznym ...;Marta Zbańska;2010;2010;https://bibliotekanauki.pl/articles/1934181;scientific
2011_Brzostek-Blazej_Jakos-sie-wreszcie;„Jakoś się wreszcie ułożyło...”: esej o Polsce lat „małej stabilizacji” ;Błażej Brzostek;2011;2011;https://rcin.org.pl/dlibra/publication/78860/edition/59709/content;scientific
2011_Liberkowski-Ryszard_Boska-czastka;Boska cząstka;Ryszard Liberkowski;2011;2011;Fenomen wyobrażeń eseje 2 https://repozytorium.amu.edu.pl/bitstream/10593/1936/2/Ryszard%20Liberkowski_fenomen%20wyobra%c5%bce%c5%84.pdf;scientific
2011_Liberkowski-Ryszard_Czas-boski;Czas boski;Ryszard Liberkowski;2011;2011;Fenomen wyobrażeń eseje 2 https://repozytorium.amu.edu.pl/bitstream/10593/1936/2/Ryszard%20Liberkowski_fenomen%20wyobra%c5%bce%c5%84.pdf;scientific
2011_Liberkowski-Ryszard_Os-egzystencji;Oś egzystencji;Ryszard Liberkowski;2011;2011;Fenomen wyobrażeń eseje 2 https://repozytorium.amu.edu.pl/bitstream/10593/1936/2/Ryszard%20Liberkowski_fenomen%20wyobra%c5%bce%c5%84.pdf;scientific
2011_Maliszewski-Krzysztof_Cyniczne;Cyniczne potwory. Wychowanie i profile dzikości;Krzysztof Maliszewski;2015;2011;"Pedagogika na pograniczu światów: eseje z cyklu ""Medium Mundi""  https://www.sbc.org.pl/dlibra/publication/408962/edition/384306/content";scientific
2011_Skudrzyk-Piotr_Przyjazny;Przyjazny nieznajomy. Esej o kulturze społecznej;Piotr Skudrzyk;2011;2011;https://docplayer.pl/17712194-Przyjazny-nieznajomy-esej-o-kulturze-spolecznej-przyjazn-w-zyciu-prywatnym.html;scientific
2012_Maliszewski-Krzysztof_Powrot-syna;Powrót syna marnotrawnego — pedagogiczne laboratorium przebaczenia;Krzysztof Maliszewski;2015;2012;"Pedagogika na pograniczu światów: eseje z cyklu ""Medium Mundi""  https://www.sbc.org.pl/dlibra/publication/408962/edition/384306/content";scientific
2013_Handerek-Joanna_Laboratoria;"Laboratoria przestrzeni kultury. Esej wielokulturowości miasta
";Joanna Hańderek;2013;2013;http://cejsh.icm.edu.pl/cejsh/element/bwmeta1.element.ojs-doi-10_12887_26-2013-4-104-12?q=3cbe80ae-7fa6-4a03-b2c6-6d196da30177$5&qt=IN_PAGE;scientific
2013_Kula-Marcin_Narody;Narody a migracje. Esej z socjologii historycznej;Marcin Kula;2013;2013;https://bibliotekanauki.pl/articles/579718;scientific
2013_Maliszewski-Krzysztof_Wszystkie-komety;Wszystkie komety świata. Szkic z topografii i pedagogii utraty;Krzysztof Maliszewski;2015;2013;"Pedagogika na pograniczu światów: eseje z cyklu ""Medium Mundi""  https://www.sbc.org.pl/dlibra/publication/408962/edition/384306/content";scientific
2014_Bielik-Robson-Agata_Polubic-nowoczesnosc;Polubić nowoczesność. Esej przeciw krytyce antysystemowej;Agata Bielik-Robson;2014;2014;https://bibliotekanauki.pl/articles/904238;scientific
2014_Maliszewski-Krzysztof_Canto-zlotego;Canto złotego piasku. Pedagogika z ducha muzyki;Krzysztof Maliszewski;2015;2014;"Pedagogika na pograniczu światów: eseje z cyklu ""Medium Mundi""  https://www.sbc.org.pl/dlibra/publication/408962/edition/384306/content";scientific
2014_Nowak-Witold_Sztuka-spoleczenstwo;Sztuka, społeczeństwo, transgresja. Esej z filozofii kultury;Witold M. Nowak;2014;2014;https://bibliotekanauki.pl/articles/647345;scientific
2015_Kajtoch-Wojciech_Esej-o-tym;Esej o tym, jak pan Jan Chryzostom Pasek z Moskwą wojował;Wojciech Kajtoch;2015;2015;http://cejsh.icm.edu.pl/cejsh/element/bwmeta1.element.desklight-b79ca015-f3c4-43b5-9102-b87170bae7b4?q=3cbe80ae-7fa6-4a03-b2c6-6d196da30177$3&qt=IN_PAGE;scientific
2015_Maliszewski-Krzysztof_Inicjacyjna;Inicjacyjna struktura wychowania (inspiracje Eliadowskie);Krzysztof Maliszewski;2015;2015;"Pedagogika na pograniczu światów: eseje z cyklu ""Medium Mundi""  https://www.sbc.org.pl/dlibra/publication/408962/edition/384306/content";scientific
2015_Maliszewski-Krzysztof_Poszukiwanie;Poszukiwanie języka pedagogiki (inspiracje sejneńskie);Krzysztof Maliszewski;2015;2015;"Pedagogika na pograniczu światów: eseje z cyklu ""Medium Mundi""  https://www.sbc.org.pl/dlibra/publication/408962/edition/384306/content";scientific
2015_Maliszewski-Krzysztof_Przyjazn;Przyjaźń jako trop (innej) edukacji;Krzysztof Maliszewski;2015;2015;"Pedagogika na pograniczu światów: eseje z cyklu ""Medium Mundi""  https://www.sbc.org.pl/dlibra/publication/408962/edition/384306/content";scientific
2015_Pokrzywniak-Jozef-Tomasz_Coz-wiersz;„Cóż wiersz pomoże do praw układania”, czyli po co nam poezja? Esej;Józef Tomasz Pokrzywniak;2015;2015;http://cejsh.icm.edu.pl/cejsh/element/bwmeta1.element.pan-n-yid-2015-iid-1-art-000000000004?q=3cbe80ae-7fa6-4a03-b2c6-6d196da30177$7&qt=IN_PAGE;scientific
2015_Prokop-Marek_Kultura;Kultura – filozofia – człowiek. Esej o filozofii klasycznej jako inspiracji życia godziwego;Marek P. Prokop;2015;2015;http://cejsh.icm.edu.pl/cejsh/element/bwmeta1.element.ojs-doi-10_12887_28-2015-4-112-07?q=3cbe80ae-7fa6-4a03-b2c6-6d196da30177$9&qt=IN_PAGE;scientific
2015_Skorczewski-Dariusz_Dyskutowac;Dyskutować z artystą, czyli humanistyka w ruinie. Esej nie tylko pro domo sua;Dariusz Skórczewski;2015;2015;http://cejsh.icm.edu.pl/cejsh/element/bwmeta1.element.ojs-doi-10_12887_28-2015-1-109-10?q=3cbe80ae-7fa6-4a03-b2c6-6d196da30177$10&qt=IN_PAGE;scientific
2016_Jaglarz-Kalina_Taniec;Taniec pszczół: wiersz Józefa Ruffera (esej geopoetycki);Kalina Jaglarz;2016;2016;https://rebus.us.edu.pl/bitstream/20.500.12128/6316/1/Jaglarz_Taniec_pszczol_wiersz_Jozefa_Ruffera.pdf;scientific
2016_Jurgiel-Aleksander-Alicja_Dorosly;Dorosły w świadomości przedszkolaka. Esej prawie naukowy;Alicja Jurgiel-Aleksander;2016;2016;http://cejsh.icm.edu.pl/cejsh/element/bwmeta1.element.ojs-doi-10_5604_01_3001_0008_5639?q=3cbe80ae-7fa6-4a03-b2c6-6d196da30177$20&qt=IN_PAGE;scientific
2016_Kruszewski-Tomasz_Wertykalnosc;Wertykalność biblioteki – od sacrum i strażnicy do ikony marketingu (esej filozoficzny);Tomasz Kruszewski;2016;2016;https://docplayer.pl/209968377-Wertykalnosc-biblioteki-od-sacrum-i-straznicy-do-ikony-marketingu-esej-filozoficzny-1.html, http://www.medioteka.uw.edu.pl/dlibra/docmetadata?id=4305&from=publication&;scientific
2016_Pietrzykowski-Tomasz_Czym-jest;Czym jest podmiotowość prawna?;Tomasz Pietrzykowski;2016;2016;Ludzkie, niezbyt ludzkie: esej o podmiotowości prawnej i wyzwaniach XXI wieku    https://www.sbc.org.pl/dlibra/show-content/publication/edition/390460?id=390460;scientific
2016_Pietrzykowski-Tomasz_Humanizm;"Humanizm prawniczy. Antropocentryzm
filozoficznych założeń podmiotowości prawnej";Tomasz Pietrzykowski;2016;2016;Ludzkie, niezbyt ludzkie: esej o podmiotowości prawnej i wyzwaniach XXI wieku   https://www.sbc.org.pl/dlibra/show-content/publication/edition/390460?id=390461;scientific
2016_Pietrzykowski-Tomasz_Neminem;Neminem laedere. W poszukiwaniu drogi wyjścia;Tomasz Pietrzykowski;2016;2016;Ludzkie, niezbyt ludzkie: esej o podmiotowości prawnej i wyzwaniach XXI wieku    https://www.sbc.org.pl/dlibra/show-content/publication/edition/390460?id=390463;scientific
2016_Pietrzykowski-Tomasz_Zmierzch;Zmierzch humanizmu prawniczego;Tomasz Pietrzykowski;2016;2016;Ludzkie, niezbyt ludzkie: esej o podmiotowości prawnej i wyzwaniach XXI wieku    https://www.sbc.org.pl/dlibra/show-content/publication/edition/390460?id=390462;scientific
2017_Cobe-Tokarska-Marta-Debicki-Marcin_Antagonizmy;Antagonizmy narodowościowe jako wiano i los?;Marta Cobe-Tokarska, Marcin Dębicki;2017;2017;Słowo i terytorium. Eseje o Europie Środkowej, http://otworzksiazke.pl/images/ksiazki/slowo_i_terytorium/slowo_i_terytorium.pdf;scientific
2017_Cobe-Tokarska-Marta-Debicki-Marcin_Dlaczego-o-innej;Dlaczego o „innej Europie” po raz kolejny?;Marta Cobe-Tokarska, Marcin Dębicki;2017;2017;Słowo i terytorium. Eseje o Europie Środkowej, http://otworzksiazke.pl/images/ksiazki/slowo_i_terytorium/slowo_i_terytorium.pdf;scientific
2017_Cobe-Tokarska-Marta-Debicki-Marcin_Epitafium;Epitafium dla beskidzko-ondawskiej krainy;Marta Cobe-Tokarska, Marcin Dębicki;2017;2017;Słowo i terytorium. Eseje o Europie Środkowej, http://otworzksiazke.pl/images/ksiazki/slowo_i_terytorium/slowo_i_terytorium.pdf;scientific
2017_Cobe-Tokarska-Marta-Debicki-Marcin_Europa-Srodkowa;Europa Środkowa jako znak firmowy wydawnictwa Czarne;Marta Cobe-Tokarska, Marcin Dębicki;2017;2017;Słowo i terytorium. Eseje o Europie Środkowej, http://otworzksiazke.pl/images/ksiazki/slowo_i_terytorium/slowo_i_terytorium.pdf;scientific
2017_Cobe-Tokarska-Marta-Debicki-Marcin_Gory-jako;Góry jako przestrzeń kulturowa;Marta Cobe-Tokarska, Marcin Dębicki;2017;2017;Słowo i terytorium. Eseje o Europie Środkowej, http://otworzksiazke.pl/images/ksiazki/slowo_i_terytorium/slowo_i_terytorium.pdf;scientific
2017_Cobe-Tokarska-Marta-Debicki-Marcin_Nieobecnosc;"(Nie)obecność wątków białoruskich w „środkowoeuropejskich”
wydawnictwach";Marta Cobe-Tokarska, Marcin Dębicki;2017;2017;Słowo i terytorium. Eseje o Europie Środkowej, http://otworzksiazke.pl/images/ksiazki/slowo_i_terytorium/slowo_i_terytorium.pdf;scientific
2017_Cobe-Tokarska-Marta-Debicki-Marcin_O-dwoch-wcieleniach;"O dwóch wcieleniach idei
środkowoeuropejskiego „obcego”";Marta Cobe-Tokarska, Marcin Dębicki;2017;2017;Słowo i terytorium. Eseje o Europie Środkowej, http://otworzksiazke.pl/images/ksiazki/slowo_i_terytorium/slowo_i_terytorium.pdf;scientific
2017_Cobe-Tokarska-Marta-Debicki-Marcin_O-tozsamosci-Europy;"O tożsamości Europy Środkowej w obliczu kryzysu uchodźczego
2015";Marta Cobe-Tokarska, Marcin Dębicki;2017;2017;Słowo i terytorium. Eseje o Europie Środkowej, http://otworzksiazke.pl/images/ksiazki/slowo_i_terytorium/slowo_i_terytorium.pdf;scientific
2017_Cobe-Tokarska-Marta-Debicki-Marcin_Ontologiczny;"Ontologiczny wymiar dysput nad ideą Europy Środkowej albo
nieostateczna próba uporządkowania materii";Marta Cobe-Tokarska, Marcin Dębicki;2017;2017;Słowo i terytorium. Eseje o Europie Środkowej, http://otworzksiazke.pl/images/ksiazki/slowo_i_terytorium/slowo_i_terytorium.pdf;scientific
2017_Cobe-Tokarska-Marta-Debicki-Marcin_Turul;Turul z mangalicą w jurcie, czyli Węgry à la Krzysztof Varga;Marta Cobe-Tokarska, Marcin Dębicki;2017;2017;Słowo i terytorium. Eseje o Europie Środkowej, http://otworzksiazke.pl/images/ksiazki/slowo_i_terytorium/slowo_i_terytorium.pdf;scientific
2017_Dukiet-Nagorska-Teresa_Esej-o-prawie;Esej o prawie do decydowania o niektórych przejawach życia osobistego;Teresa Dukiet-Nagórska;2017;2017;https://wuwr.pl/nkp/article/view/8113;scientific
2017_Kapusta-Andrzej-Rarot-Halina_Ku-dojrzalosci;Ku dojrzałości. Esej o wybranych sposobach terapii wstydu w doradztwie psychologicznym i filozoficznym;Andrzej Kapusta, Halina Rarot;2017;2017;https://bibliotekanauki.pl/articles/1046778;scientific
2017_Owczarek-Przemyslaw_Od-warsztatow;Od warsztatów do debiutu, czyli jak się objawił talent poetycki Szymona Domagały-Jakucia - esej;Przemysław Owczarek;2017;2017;https://bibliotekanauki.pl/articles/579103;scientific
2017_Zajas-Krzysztof_Dlaczego;Dlaczego profesor od literatury pisze kryminały? - esej;Krzysztof Zajas;2017;2017;https://bibliotekanauki.pl/articles/579348;scientific
2018_Janowski-Maciej_Nie-rozumiemy;„Nie rozumiemy was, panowie”: esej o wyobraźni w epoce przemian;Maciej Janowski;2018;2018;https://rcin.org.pl/dlibra/doccontent?id=141295;scientific
2018_Kaczmarek-Tomasz_Grand;Grand-Guignol ― paryski teatr grozy - ESEJ;Tomasz Kaczmarek;2018;2018;https://bibliotekanauki.pl/articles/579214;scientific
2018_Kula-Marcin_Pogranicze;Pogranicze. Esej historyczno-socjologiczny;Marcin Kula;2018;2018;https://bibliotekanauki.pl/articles/579671;scientific
2019_Domanski-Henryk_Stratyfikacyjne;Stratyfikacyjne funkcje prestiżu;Henryk Domański;2019;2019;https://bibliotekanauki.pl/articles/413360;scientific
2019_Mlozniak-Iwona_Przekraczajac;Przekraczając urządzanie? Esej o dwóch pojęciowych próbach scharakteryzowania neoliberalizmu;Iwona Młoźniak;2019;2019;https://czasopisma.bg.ug.edu.pl/index.php/maes/article/view/2764/2211;scientific
2019_Nieduziak-Edyta_Trzepak;Trzepak–milczący Dr Jekyll i Mr Hyde–esej o traconym dzieciństwie;Edyta Nieduziak;2019;2019;https://rebus.us.edu.pl/bitstream/20.500.12128/12735/1/Nieduziak_Trzepak.pdf;scientific
2019_Reut-Maria_Nie-wiemy;Nie wiemy, czego się uczymy. Esej przeciwko dekretowanej nierówności;Maria Reut;2019;2019;http://cejsh.icm.edu.pl/cejsh/element/bwmeta1.element.ojs-doi-10_26881_ae_2019_16_02?q=3cbe80ae-7fa6-4a03-b2c6-6d196da30177$4&qt=IN_PAGE;scientific
2019_Szafranski-Mateusz_Po-doswiadczeniach;Po doświadczeniach pisania pracy magisterskiej w obliczu pracy nad rozprawą doktorską. esej o moich zmaganiach z warsztatem badawczym;Mateusz Szafrański;2019;2019;https://bibliotekanauki.pl/articles/433893;scientific
2019_Ujma-Martyna_W-poszukiwaniu;W poszukiwaniu literacko-filozoficznej koinè — o nowoczesnym języku refleksji literaturoznawczej i filozoficznej;Martyna Ujma;2019;2019;https://bibliotekanauki.pl/articles/579274;scientific
2019_Zardecka-Magdalena_Rola-etosu;Rola etosu mieszczańskiego w badaniach naukowych. Krótki esej o rzetelności i uczciwości;Magdalena Żardecka;2019;2019;http://cejsh.icm.edu.pl/cejsh/element/bwmeta1.element.ojs-doi-10_15633_lie_3439?q=3cbe80ae-7fa6-4a03-b2c6-6d196da30177$3&qt=IN_PAGE;scientific
2019_Zimnica-Kuziola-Emilia_Aktor;Aktor teatralny i filmowy w teatrze życia codziennego. Esej socjologiczny na podstawie badań własnych                   ;Emilia Zimnica-Kuzioła;2019;2019;http://kontekstyspoleczne.umcs.lublin.pl/wp-content/uploads/2020/05/Zimnica-Kuziola-7-2-2019.pdf;scientific
2017_Tischner-Jozef_Inny;Inny;Józef Tischner;2017;2017;Inny. Eseje o spotkaniu Tylko fragment (26 stron) https://docplayer.pl/211817792-Ks-jozef-tischner-inny-eseje-o-spotkaniu-poslowie-dobroslaw-kot.html;scientific
2019_Kuczynska-Katarzyna_Nieprzyzwoicie-mlody-esej;Nieprzyzwoicie młody esej;Kuczyńska-Koschany, Katarzyna red.;2019;2019;;scientific
2018_Jarniewicz-Jerzy_Tlumacz;Tłumacz między innymi;Jarniewicz, Jerzy;2018;2018;;scientific
2019_Lukaszyk-Ewa_Mglawica;Mgławica Pessoa;Łukaszyk, Ewa;2019;2019;;scientific
2018_Majewska-Joanna_Demon;Demon ruchu, duch czasu, widma miejsc;Majewska, Joanna;2018;2018;;scientific
2016_Skiba-Dominika_Cyganeria;Cyganeria artystyczna i cyganowie w romantycznej Warszawie;Skiba, Dominika;2016;2016;;scientific
2016_Gutorow-Jacek_Zycie;Życie w rozproszonym świetle. Eseje;Gutorow, Jacek;2016;2016;;scientific
2018_Bereza-Henryk_Alfabetycznosc;Alfabetyczność;Bereza, Henryk;2018;2018;;scientific
2016_Perzanowski-Jerzy_Rozprawa;Rozprawa Ontologiczna i inne eseje ;Perzanowski, Jerzy;2016;2016;;scientific
2017_Juszczak-Wieslaw_Fragmenty;Fragmenty, szkice z teorii i filozofii sztuki;Juszczak, Wiesław;2017;2017;;scientific
2018_Hertz-Pawel_Pamiec;Pamięć i ład;Hertz, Paweł;2018;2018;;scientific
2019_Szahaj-Andrzej_Kapitalizm;Kapitalizm wyczerpania;Szahaj, Andrzej;2019;2019;;scientific
2012_Toporowski-Jan_Dlaczego-gospodarka;Dlaczego gospodarka światowa potrzebuje krachu finansowego.  i inne krytyczne eseje o finansach i ekonomii finansowej;Toporowski, Jan;2012;2012;;scientific
2010_Karolczuk-Edward_O-wrogu;O wrogu : szkice filozoficzno-historyczne;Karolczuk, Edward;2010;2010;;scientific
2017_Rainko-Stanislaw_Eseje-filozoficzne;Eseje filozoficzne;Rainko, Stanisław;2017;2017;;scientific
2017_Witkowski-Przemyslaw_Chwala-supermanom;Chwała supermanom : ideologia a popkultura;Witkowski, Przemysław;2017;2017;;scientific
2013_Hunca-Bednarska-Anna_Nieco;"Nieco inaczej o teście plam atramentowych Hermanna Rorschacha. Eseje 
";Hunca-Bednarska, Anna;2013;2013;;scientific
2019_Sipinski-Bartlomiej_Historia;Historia osoby. Eseje zebrane;Sipiński, Bartłomiej;2019;2019;;scientific
2016_Lamenski-Lechoslaw_Zatrzymani;"Zatrzymani w kadrze. Eseje o współczesnych artystach lubelskich
";Lameński, Lechosław;2016;2016;;scientific
2019_Kaczmarek-Tomasz_Byc-w-mniejszosci;Być w mniejszości. Być mniejszością;"Kaczmarek, Tomasz ; Raźny, Joanna";2019;2019;;scientific
2019_Jedlinska-Eleonora_Ksztalty;Kształty pamięci. Wybrane zagadnienia sztuki współczesnej;Jedlińska, Eleonora;2019;2019;;scientific
2019_Rusek-Halina_Kolezanki;Koleżanki z Birkenau. Esej o pamiętaniu;Rusek, Halina;2019;2019;;scientific
2015_Jochemczyk-Mariusz_Balaghan;Balaghan. Mikroświaty i nanohistorie;"Jochemczyk, Mariusz ; Kokoszka, Magdalena ; Mytych-Forajter, Beata";2015;2015;;scientific
2016_Kadlubek-Zbigniew_Bezbronne;Bezbronne myśli. Eseje i ine pisma o Górnym Śląsku;Kadłubek, Zbigniew;2016;2016;;scientific
2016_Pietrzykowski-Tomasz_Ludzkie;Ludzkie, niezbyt ludzkie. Esej o podmiotowości prawnej i wyzwaniach XXI wieku;Pietrzykowski, Tomasz;2016;2016;;scientific
2020_Chachulski-Jakub_Slowik-Kanta;Słowik Kanta, słowik Andersena i mimesis Adorna. Esej śladem XVIII- i XIX-wiecznej prehistorii kilku wątków Teorii estetycznej;Jakub Chachulski;2020;2020;https://journals.umcs.pl/kw/article/view/9580;scientific
2020_Grabowski-Artur_Teologia;Teologia poetycka i poezja wiary. Esej o dialogu rozłącznym, lecz możliwym;Artur Grabowski;2020;2020;"https://ruj.uj.edu.pl/xmlui/bitstream/handle/item/253966/grabowski_teologa_poetycka_i_poezja_wiary_2020.pdf?sequence=1&isAllowed=y; http://cejsh.icm.edu.pl/cejsh/element/bwmeta1.element.ojs-doi-10_12887_33-2020-1-129-08?q=3cbe80ae-7fa6-4a03-b2c6-6d196da30177$7&qt=IN_PAGE";scientific
2020_Hartman-Jan_Polityka;Polityka naukowa vs. kultura akademicka. W stronę nowego konsensusu;Jan Hartman;2020;2020;https://bibliotekanauki.pl/articles/524924;scientific
2020_Kozlowska-Agnieszka_Esej;Esej o edukacji ekologicznej;Agnieszka Kozłowska;2020;2020;https://repozytorium.amu.edu.pl/bitstream/10593/26476/1/Koz%C5%82owska_Esej%20o%20edukacji%20ekologicznej_2020_edukacja%20ekologiczna.pdf;scientific
2020_Nalaskowski-Aleksander_Co-nazwiemy;Co nazwiemy pedagogiką? Pesymistyczny esej;Aleksander Nalaskowski;2020;2020;http://cejsh.icm.edu.pl/cejsh/element/bwmeta1.element.ceon.element-96e13802-e316-310f-aab6-b6d57f22ed91?q=da0e96ce-c702-4c64-b946-f17c4f6d4f1f$3&qt=IN_PAGE;scientific
2020_Pitrus-Andrzej_Esej-ktory-zaczyna;Esej, który zaczyna się w tonacji minorowej, ale potem pojawia się światełko, a na koniec trochę straszno: o sztuce i tych, którzy ją tworzą;Andrzej Pitrus;2020;2020;https://polona.pl/item/esej-ktory-zaczyna-sie-w-tonacji-minorowej-ale-potem-pojawia-sie-swiatelko-a-na-koniec,MTM4Mjc4MTI3/3/#download;scientific
2020_Pitrus-Andrzej_Pozbawiony-tytulu;Pozbawiony tytułu esej o podróży do domu, którego nie ma i może nigdy nie będzie, albo do domu, który kiedyś należał do kogoś zupełnie innego                   ;Andrzej Pitrus;2020;2020;https://czasopisma.ispan.pl/index.php/kf/article/download/174/119;scientific
2020_Pogonowski-Jerzy_O-bladzeniu;O błądzeniu w matematyce;Jerzy Pogonowski;2020;2020;Myślenie matematyczne. Drobne eseje przedemerytalne   https://repozytorium.amu.edu.pl/bitstream/10593/26749/1/Pogonowski_Myslenie_REP.pdf;scientific
2020_Pogonowski-Jerzy_Odkrywanie;Odkrywanie czy tworzenie?;Jerzy Pogonowski;2020;2020;Myślenie matematyczne. Drobne eseje przedemerytalne   https://repozytorium.amu.edu.pl/bitstream/10593/26749/1/Pogonowski_Myslenie_REP.pdf;scientific
2020_Pogonowski-Jerzy_Zagadki;Zagadki matematyczne w dydaktyce;Jerzy Pogonowski;2020;2020;Myślenie matematyczne. Drobne eseje przedemerytalne   https://repozytorium.amu.edu.pl/bitstream/10593/26749/1/Pogonowski_Myslenie_REP.pdf;scientific
2020_Pogonowski-Jerzy_Zasada;Zasada permanencji form;Jerzy Pogonowski;2020;2020;Myślenie matematyczne. Drobne eseje przedemerytalne   https://repozytorium.amu.edu.pl/bitstream/10593/26749/1/Pogonowski_Myslenie_REP.pdf;scientific
2020_Wawrzyniak-Jan_Esej-o-narodzinach;Esej o narodzinach zagadnienia tożsamości w historii filozofii;Jan Wawrzyniak;2020;2020;https://polona.pl/item/esej-o-narodzinach-zagadnienia-tozsamosci-w-historii-filozofii,MTM1Mzk4NjU4/0/#info:metadata;scientific
2020_Witkowski-Lech_Jaka-pedagogika;Jaka pedagogika krytyczna jest (nie)możliwa w Polsce i dlaczego? (Esej metakrytyczny z Henrym A. Giroux w tle);Lech Witkowski;2020;2020;https://bibliotekanauki.pl/articles/1808262;scientific
2020_Wolenski-Jan_Filozofia;Filozofia i tzw. reforma nauki;Jan Woleński;2020;2020;https://polona.pl/item/filozofia-i-tzw-reforma-nauki,MTMxNzA3ODY5/0/#info:metadata;scientific
2020_Zerkowski-Micha_Pozegnanie;Pożegnanie z terenem. Esej antropologiczny;Michał Żerkowski;2020;2020;http://cejsh.icm.edu.pl/cejsh/element/bwmeta1.element.ojs-doi-10_4467_254395379EPT_15_008_6473?q=3cbe80ae-7fa6-4a03-b2c6-6d196da30177$20&qt=IN_PAGE;scientific
2021_Zybertowicz-Katarzyna-Andrzej_Nie-wiemy;"""Nie wiemy, co czynimy"" - cztery wymiary niewidoczności: esej socjologiczny na kanwie protestów proaborcyjnych";Katarzyna Zybertowicz, Andrzej Zybertowicz;2021;2021;https://bibliotekanauki.pl/articles/1849907;scientific
2021_Milewska-Monika_Slepa-kuchnia;Ślepa kuchnia. Jedzenie i ideologia w PRL;Monika Milewska;2021;2021;;scientific
2021_Janicki-Kamil_Panszczyzna;Pańszczyzna. Prawdziwa historia polskiego niewolnictwa;Kamil Janicki;2021;2021;;scientific
2021_Pobłocki-Kacper_Chamstwo;Chamstwo;Kacper Pobłocki;2021;2021;;scientific
2020_Melanowicz-Mikołaj_Japonskie;Japońskie fascynacje. Eseje pisane na marginesie;Melanowicz, Mikołaj;2020;2020;;scientific
2020_Ruszar-Jozef-Maria_Zapasy;Zapasy ze światem Zbigniewa Herberta. Esej o życiu pisarzy w czasach pierwszych sekretarzy ;;2020;2020;;scientific
2020_Zychlinski-Arkadiusz_Zwrot;Zwrot przez współczesną. Pryzmaty ;Żychliński, Arkadiusz;2020;2020;;scientific
2022_Konczal-Katarzyna_Sygnatury;Sygnatury Sebalda;Kończal, Katarzyna;2022;2022;;scientific
2022_Bereza-Henryk_Sprawa;Sprawa wyboru;Bereza, Henryk;2022;2022;;scientific
2021_Wasilewski-Marek_Sztuka;Sztuka w czasach populizmu;Wasilewski, Marek;2021;2021;;scientific
2020_Majer-Andrzej_Miasto;Miasto według socjologii. Wybrane tematy;Majer, Andrzej;2020;2020;;scientific
2021_Kowalczyk-Andrzej_Felice;Felice Milena Dora;Andrzej Stanisław Kowalczyk;2021;2021;;scientific
2021_Kowalczyk-Andrzej_Toledo;Toledo i inne przygody w Kastylii;Andrzej Stanisław Kowalczyk;2021;2021;;scientific
2020_Krasicki-Jan_Dostojewski;Dostojewski i laboratorium idei;Jan Krasicki;2020;2020;;scientific
2022_Lipszyc-Adam_Melville;Melville. Ostatki tożsamości;Adam Lipszyc;2022;2022;;scientific
2021_Lukasiewicz-Malgorzata_My-czytelnicy;My, czytelnicy;Małgorzata Łukasiewicz;2021;2021;;scientific
2022_Nowak-Piotr_Filozofowie;Filozofowie (w trzech słowach);Piotr Nowak;2022;2022;;scientific
2021_Rogowska-Stangret-Monika_Byc-ze-swiata;Być ze świata;Monika Rogowska-Stangret;2021;2021;;scientific
2021_Slawek-Tadeusz_Na-okreznych;Na okrężnych drogach. Tłumaczenie literackie i jego światy;Tadeusz Sławek;2021;2021;;scientific
2021_Slawek-Tadeusz_Sladem;Śladem zwierząt;Tadeusz Sławek;2021;2021;;scientific
2021_Dragula-Andrzej_Kosciol;Kościół na rynku. Eseje pastoralne;Andrzej Draguła;2021;2021;;scientific
2020_Surdykowski-Jerzy_Nadzieja;Nadzieja na sensowność świata;Jerzy Surdykowski;2020;2020;;scientific
2021_Kujawa-Dawid_Pocalunki;Pocałunki ludu. Poezja i krytyka po roku 2000;Dawid Kujawa;2021;2021;;scientific
2022_Wodzinski-Maciej_Sokrates;Sokrates – filozof życia, filozof śmierci;Maciej Wodziński;2022;2022;;scientific
1960_Kepinski-Antoni_Psychoterapia;Psychoterapia;Antoni Kępiński;1992;1960;Rytm życia;scientific
1961_Kepinski-Antoni_Kompleks;"„Kompleks Pana Boga""";Antoni Kępiński;1992;1961;Rytm życia;scientific
1962_Kepinski-Antoni_Czy-kryzys;Czy kryzys stosunku lekarza do chorego?;Antoni Kępiński;1992;1962;Rytm życia;scientific
